train/approx_kl,train/clip_range,time/fps,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/clip_fraction,time/iterations,time/time_elapsed,train/n_updates,train/entropy_loss,train/value_loss,time/total_timesteps,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
0.23905893,0.2,52,0.04801102868805174,0.4077489972114563,0.0006074666666666666,0.541845703125,576,22657,5750,-0.6746589879505336,373.8192550301552,1179648,74.88090515136719,2853.25,1574.3
0.051833976,0.2,52,0.01952983379524085,0.21603423357009888,0.0006047359999999999,0.24267578125,580,22816,5790,-0.5684360072016716,27.643156158016062,1187840,1.712451696395874,2853.25,1574.3
0.023101289,0.2,52,0.015170618039701367,0.40305638313293457,0.0006020053333333333,0.126171875,584,22975,5830,-0.42121161995455625,33.26271025047172,1196032,0.3993094861507416,2950.9,1588.3
0.09251416,0.2,52,-0.0018424401598167606,0.8423913270235062,0.0005992746666666666,0.317138671875,588,23132,5870,-0.7008771723136306,31.74862429201603,1204224,10.247818946838379,2840.56,1320.3
0.18335707,0.2,52,0.024388952346635052,0.12561947107315063,0.000596544,0.1921875,592,23290,5910,-0.29870991413481535,6344.049727535248,1212416,958.6989135742188,2531.56,946.3
0.3028987,0.2,52,0.0407724122676882,0.12792587280273438,0.0005938133333333333,0.1474609375,596,23448,5950,-0.1581770107964985,4987.65448307991,1220608,841.1080322265625,2568.35,934.3
0.06581521,0.2,52,0.02373841575681581,0.2992459535598755,0.0005910826666666667,0.111962890625,600,23606,5990,-0.1480987979681231,231.81574905514717,1228800,34.41930389404297,2385.06,732.0
0.17435467,0.2,52,-0.00918138455162989,0.4280855655670166,0.000588352,0.040576171875,604,23766,6030,-0.03750241216766881,93.53468991219998,1236992,54.58598709106445,2407.56,744.0
0.04793091,0.2,52,-0.014141035301508963,0.6841842830181122,0.0005856213333333333,0.064111328125,608,23924,6070,-0.06461325350683182,128.03184208273888,1245184,21.39542007446289,2396.92,718.0
0.037711345,0.2,52,-0.008757231970957947,0.7505743056535721,0.0005828906666666667,0.038671875,612,24081,6110,-0.0799399230047129,70.37228490710258,1253376,25.9428653717041,2335.77,706.0
0.26542982,0.2,52,0.01933162218774669,0.2620159387588501,0.00058016,0.21181640625,616,24238,6150,-0.2135101058287546,422.3073417663574,1261568,63.17387008666992,2229.61,768.0
0.19729294,0.2,52,-0.014697551244171336,0.9122890457510948,0.0005774293333333333,0.1853515625,620,24395,6190,-0.07995139263803139,14.43677055798471,1269760,1.9070113897323608,2285.82,802.0
0.3503835,0.2,52,0.0614004009985365,0.4568690061569214,0.0005746986666666668,0.221923828125,624,24552,6230,-0.17892470404040067,8028.4974353790285,1277952,3357.16162109375,2145.42,720.0
0.10953302,0.2,52,0.016742564011656212,0.3564162254333496,0.0005719680000000001,0.13427734375,628,24708,6270,-0.1545957682421431,617.2385947942734,1286144,127.09527587890625,2128.06,710.0
1.0904589,0.2,52,0.0636269096081378,0.12313061952590942,0.0005692373333333334,0.266943359375,632,24864,6310,-0.12628698563203217,6600.2466842651365,1294336,1599.1875,2108.65,740.0
0.6153288,0.2,52,0.054210125125246124,0.2500612735748291,0.0005665066666666667,0.24658203125,636,25020,6350,-0.14600389468250796,870.7589353561401,1302528,192.4270477294922,1952.49,756.0
0.0482437,0.2,52,0.014494613023998681,0.6870672106742859,0.0005637760000000001,0.08720703125,640,25177,6390,-0.1149402848794125,208.07963149547578,1310720,45.35524368286133,1600.88,732.0
0.14446555,0.2,52,0.00630748424155172,0.7171323299407959,0.0005610453333333334,0.114697265625,644,25333,6430,-0.16148257663007826,199.57583879828454,1318912,124.00406646728516,1152.35,686.0
0.6792145,0.2,52,0.05616559927439084,0.39548879861831665,0.0005583146666666667,0.243505859375,648,25489,6470,-0.16061982638202607,2457.9216901779173,1327104,168.99017333984375,1142.27,718.0
0.016412571,0.2,52,0.010776909577543847,0.763976663351059,0.0005555840000000001,0.048681640625,652,25646,6510,-0.09282939080731012,105.45546907186508,1335296,64.34320068359375,1072.25,660.0
0.10993245,0.2,52,0.02139643899281509,0.2638198733329773,0.0005528533333333333,0.1546875,656,25802,6550,-0.1532580138882622,2637.6974635303022,1343488,917.2853393554688,889.24,622.0
0.06607621,0.2,52,0.028118025299772854,0.0417138934135437,0.0005501226666666666,0.121484375,660,25959,6590,-0.12281387989642098,536.7266334652901,1351680,60.48096466064453,905.45,570.0
0.028662525,0.2,52,-0.005354812068981118,0.9896347532048821,0.000547392,0.02333984375,664,26117,6630,-0.035939878986391706,1.582633314258419,1359872,0.25215041637420654,959.19,558.0
0.097519316,0.2,52,0.017529544958961196,0.5231966972351074,0.0005446613333333334,0.1830078125,668,26274,6670,-0.29303860175423324,215.2478801369667,1368064,127.70503997802734,908.65,446.0
0.8543324,0.2,52,0.04486799778896966,0.1185232400894165,0.0005419306666666667,0.229931640625,672,26431,6710,-0.1550917744752951,3291.952373790741,1376256,311.9113464355469,917.78,442.0
1.2223609e-09,0.2,52,-0.0002847557065251749,-3.213491439819336,0.0005392,0.0068359375,676,26588,6750,-0.01434297174855601,0.6994662930228515,1384448,0.02058730646967888,917.78,442.0
0.073650405,0.2,52,-0.003068470036669169,0.781026154756546,0.0005364693333333334,0.135888671875,680,26745,6790,-0.1650046479771845,45.93839736878872,1392640,24.08352279663086,1056.69,488.0
0.052231222,0.2,52,0.010938298972178018,0.9102740585803986,0.0005337386666666666,0.078955078125,684,26902,6830,-0.14983094442868605,18.825768142938614,1400832,6.351230144500732,1074.85,500.0
0.28878456,0.2,52,0.040100684699427805,0.2864110469818115,0.0005310079999999999,0.14931640625,688,27059,6870,-0.2746834951452911,953.3771688818931,1409024,594.9034423828125,1104.11,502.0
0.060967304,0.2,52,0.01610841388137487,0.7799731492996216,0.0005282773333333332,0.05048828125,692,27216,6910,-0.1326413572416641,31.698088628798722,1417216,7.106297016143799,1131.96,472.0
0.38613194,0.2,52,0.07649517324462067,0.29928523302078247,0.0005255466666666666,0.142041015625,696,27373,6950,-0.23598963618278504,1411.1249644875527,1425408,37.00270462036133,1158.53,478.0
1.4669437,0.2,52,0.09863024303194834,0.28310173749923706,0.000522816,0.22685546875,700,27530,6990,-0.22136389850638807,3826.1162355184556,1433600,184.59579467773438,1183.26,494.0
0.54314065,0.2,52,0.03864835969434353,0.491477370262146,0.0005200853333333333,0.1931640625,704,27687,7030,-0.22880195258185268,484.95418367385867,1441792,205.7130584716797,1232.23,518.0
0.2575578,0.2,52,0.02311830469116103,0.4615883231163025,0.0005173546666666667,0.2041015625,708,27844,7070,-0.23584330040030183,518.0524484872818,1449984,138.13194274902344,1243.0,506.0
0.4691254,0.2,52,0.053698889505903936,0.5470292568206787,0.000514624,0.089501953125,712,28001,7110,-0.11029894719831645,192.33961700797082,1458176,21.507469177246094,1287.8,554.0
0.07306805,0.2,52,-0.007033770751877455,0.7960622161626816,0.0005118933333333333,0.0744140625,716,28158,7150,-0.1453086180379614,48.360460323095324,1466368,27.79521942138672,1326.69,568.0
0.030224899,0.2,52,0.0038257304986473173,0.4749263525009155,0.0005091626666666667,0.015869140625,720,28316,7190,-0.030909172038082033,37.09846171424724,1474560,2.676574468612671,1384.53,636.0
0.8295737,0.2,52,-0.014252766490972135,0.5724937617778778,0.000506432,0.223583984375,724,28473,7230,-0.23185298887547107,134.7248694062233,1482752,31.712011337280273,1405.3,632.0
0.03866274,0.2,52,0.004135288441466401,0.8695548474788666,0.0005037013333333333,0.046923828125,728,28630,7270,-0.11263913817238062,15.821563953533769,1490944,2.516810417175293,1396.69,624.0
0.054813765,0.2,52,-0.005476398335304111,0.9444317631423473,0.0005009706666666666,0.061767578125,732,28787,7310,-0.14140065740793945,3.0186402281746267,1499136,0.6231706142425537,1378.85,622.0
0.00034531773,0.2,52,0.0007160376124375034,0.9165820851922035,0.0004982400000000001,0.001953125,736,28945,7350,-0.01109376801880444,2.469067075755447,1507328,0.3120528757572174,1370.11,606.0
0.0042733704,0.2,52,0.00416464663867373,0.7713726162910461,0.0004955093333333334,0.00390625,740,29102,7390,-0.00941573404443261,40.72786607258022,1515520,2.078430414199829,1493.41,622.0
0.0008113686,0.2,52,-0.0002986710911500268,0.8078559041023254,0.0004927786666666667,0.005810546875,744,29260,7430,-0.019013914979586842,23.695321441441774,1523712,15.173343658447266,1554.12,628.0
0.3758161,0.2,52,0.029374286413076333,0.43167245388031006,0.0004900480000000001,0.190185546875,748,29417,7470,-0.13745432731229812,5807.27433719635,1531904,1165.2408447265625,1606.22,638.0
0.101856634,0.2,52,-0.019976846552162898,0.8475261926651001,0.0004873173333333334,0.347802734375,752,29575,7510,-0.2651008315224317,38.24407961517572,1540096,20.744112014770508,1690.3,690.0
0.22503394,0.2,52,0.03561478341507609,0.46391844749450684,0.0004845866666666667,0.105029296875,756,29732,7550,-0.05480833474721294,2177.5551643133163,1548288,341.10931396484375,1735.68,742.0
1.6049249,0.2,52,0.05715313476976007,0.34346574544906616,0.00048185599999999996,0.350830078125,760,29890,7590,-0.1609835817478597,7277.8798728942875,1556480,894.2000732421875,1668.45,774.0
0.41294762,0.2,52,0.05066462719987612,0.5580390095710754,0.0004791253333333333,0.1220703125,764,30049,7630,-0.051217919166083446,14660.179335021972,1564672,1643.3267822265625,1668.52,904.0
0.0027040262,0.2,52,0.00423819359857589,0.9204298257827759,0.00047639466666666663,0.004443359375,768,30208,7670,-0.004685778101243621,233.6170755326748,1572864,61.565765380859375,1730.1,936.0
0.04890248,0.2,52,-0.001979617321921978,0.8668464869260788,0.000473664,0.031396484375,772,30365,7710,-0.06860835966363084,56.79848484862596,1581056,16.782386779785156,1798.43,908.0
0.15394333,0.2,52,-0.014223936554481042,0.6968004405498505,0.0004709333333333333,0.028515625,776,30523,7750,-0.0066819581083564115,125.10992744415998,1589248,18.121809005737305,1838.67,906.0
0.28013945,0.2,52,0.010802613920532167,0.3758830428123474,0.00046820266666666667,0.120263671875,780,30680,7790,-0.08812585552223026,613.7302617549897,1597440,266.3592834472656,1855.11,944.0
0.27928263,0.2,52,0.02842413906182628,0.5555185675621033,0.00046547200000000003,0.055712890625,784,30837,7830,-0.01884467233376199,158.14162760525943,1605632,11.859341621398926,1824.09,942.0
0.24904338,0.2,52,0.023482756999146658,0.7906054854393005,0.00046274133333333334,0.118798828125,788,30994,7870,-0.08364543190109544,147.0268911600113,1613824,37.190120697021484,1889.48,944.0
0.15696034,0.2,52,0.03888819373969454,0.4066452383995056,0.0004600106666666667,0.131689453125,792,31151,7910,-0.1188973892829381,2285.426760196686,1622016,615.661376953125,1826.99,962.0
0.5910326,0.2,52,0.005499390831391793,0.5380999147891998,0.00045728,0.109375,796,31308,7950,-0.07659742385731079,157.2356651842594,1630208,70.9605941772461,1845.21,946.0
0.07997763,0.2,52,-0.003625442880729679,0.7467852830886841,0.0004545493333333334,0.119482421875,800,31465,7990,-0.12393012170214206,33.713589009642604,1638400,8.020339965820312,1874.38,928.0
0.16773215,0.2,52,0.026174566840563785,0.30628055334091187,0.0004518186666666667,0.1236328125,804,31622,8030,-0.09385672836215235,2157.265588712692,1646592,966.4315185546875,1785.22,838.0
0.14150056,0.2,52,0.017591604827248374,0.5540946424007416,0.00044908800000000005,0.071875,808,31778,8070,-0.06650399423378986,2657.989114546776,1654784,216.6470489501953,1715.57,842.0
0.13919064,0.2,52,0.02564945564372465,0.21346312761306763,0.0004463573333333334,0.183837890625,812,31934,8110,-0.1748972887871787,2168.6392174363136,1662976,1065.4400634765625,1634.16,870.0
0.18012208,0.2,52,0.009904088370240061,0.6137913167476654,0.0004436266666666666,0.097021484375,816,32091,8150,-0.07269523389404639,3820.3239804267882,1671168,1064.8995361328125,1286.35,800.0
0.32320967,0.2,52,0.03978425909153884,-0.38455355167388916,0.000440896,0.15068359375,820,32248,8190,-0.05497870660910849,1285.5423844337463,1679360,337.8580017089844,1193.69,736.0
0.30006978,0.2,52,0.025977446829347172,0.4060818552970886,0.0004381653333333333,0.141796875,824,32404,8230,-0.09924813754623756,347.6394177377224,1687552,60.96184539794922,1000.62,616.0
0.23693264,0.2,52,0.03462343865539878,0.3028877377510071,0.00043543466666666665,0.107861328125,828,32561,8270,-0.06061923568486236,2530.5511511325835,1695744,346.228271484375,981.67,632.0
0.0,0.2,52,1.1221694876439869e-06,-1.3170170783996582,0.000432704,0.0,832,32719,8310,-0.00023316038602843036,0.47205768437706863,1703936,0.021692359820008278,987.29,628.0
0.072212055,0.2,52,-0.015144926482753363,-0.31789445877075195,0.0004299733333333333,0.126904296875,836,32877,8350,-0.1276161889381683,0.12647741398541257,1712128,-0.030390633270144463,1128.15,654.0
0.11585494,0.2,52,-0.002848579604324186,0.7412733733654022,0.0004272426666666667,0.042431640625,840,33034,8390,-0.020947884555926066,181.506732159853,1720320,14.36966609954834,1067.73,678.0
0.0,0.2,52,1.2776581570506095e-09,-0.12004506587982178,0.000424512,0.0,844,33191,8430,-4.871184198815451e-11,40.20058604935184,1728512,18.290884017944336,1117.64,646.0
0.12579525,0.2,52,0.012909399198542814,0.6232043206691742,0.00042178133333333335,0.070068359375,848,33349,8470,-0.06832139266189188,154.99460930228233,1736704,24.66962432861328,1146.51,644.0
0.03407196,0.2,52,0.0001797604862076696,0.6545532643795013,0.0004190506666666667,0.04052734375,852,33505,8510,-0.05931077125133015,136.71863423585893,1744896,20.2714900970459,1170.78,642.0
0.05658347,0.2,52,0.013637897028092993,0.6771731078624725,0.00041632,0.066064453125,856,33662,8550,-0.05751726857852191,230.05843529105186,1753088,133.5366668701172,1124.91,698.0
0.07568549,0.2,52,0.017561913550889586,0.5014615058898926,0.0004135893333333334,0.0759765625,860,33818,8590,-0.050539784718421285,1115.424493598938,1761280,327.74542236328125,1115.53,700.0
0.07198872,0.2,52,0.007236696174368262,0.7227032780647278,0.0004108586666666667,0.04951171875,864,33975,8630,-0.049514611973427235,436.6082580089569,1769472,64.0936508178711,1118.63,718.0
0.124466,0.2,52,0.017002408959524474,0.6808552742004395,0.00040812800000000006,0.0673828125,868,34132,8670,-0.04103040459667682,1503.3875517606734,1777664,182.0432891845703,1127.0,734.0
0.07692942,0.2,52,0.018837383617210435,0.7433868646621704,0.00040539733333333337,0.0619140625,872,34288,8710,-0.061520336242392656,3817.744704246521,1785856,445.92926025390625,1154.81,748.0
0.2468425,0.2,52,0.02630182113207411,0.7070135176181793,0.0004026666666666666,0.0591796875,876,34445,8750,-0.0376421505738108,728.1960156917572,1794048,125.41759490966797,1151.16,702.0
0.07635173,0.2,52,0.013463902021248942,0.6209275126457214,0.000399936,0.05341796875,880,34601,8790,-0.04996492879872676,609.2773382663727,1802240,270.2684631347656,1135.86,706.0
0.09628163,0.2,52,-0.00045075561356497926,0.6467028558254242,0.0003972053333333333,0.07275390625,884,34758,8830,-0.05710194726998452,153.89752888083459,1810432,17.226892471313477,982.34,636.0
0.14079557,0.2,52,0.01952785870671505,0.6012011766433716,0.00039447466666666666,0.08291015625,888,34915,8870,-0.07762502618716098,502.55936417579653,1818624,95.1167984008789,876.36,586.0
0.10337596,0.2,52,0.019718915799967363,0.6709814667701721,0.00039174399999999997,0.089111328125,892,35072,8910,-0.07643625467608217,2123.8454555034637,1826816,323.08062744140625,841.03,618.0
0.14175573,0.2,52,0.026306064200616673,0.5409381985664368,0.00038901333333333333,0.064501953125,896,35229,8950,-0.052101096234400755,2958.943335103989,1835008,912.059814453125,846.59,640.0
0.17287262,0.2,52,0.010289883216682939,0.6724386215209961,0.0003862826666666667,0.04677734375,900,35386,8990,-0.03496433302061632,922.329354929924,1843200,164.3994903564453,885.52,622.0
0.13339333,0.2,52,0.010455655300575017,0.6826659440994263,0.000383552,0.06416015625,904,35543,9030,-0.05540443103236612,981.216146492958,1851392,533.9115600585938,922.1,634.0
0.15210047,0.2,52,0.00102197313826764,0.5694301426410675,0.00038082133333333337,0.1353515625,908,35700,9070,-0.11146634720498697,160.72230045795442,1859584,77.36471557617188,955.68,638.0
0.50306016,0.2,52,0.02773112440991099,0.3693074584007263,0.0003780906666666667,0.132080078125,912,35857,9110,-0.07838897489127702,3389.04735660553,1867776,857.6810913085938,961.1,646.0
0.17583159,0.2,52,0.033399119582463756,0.5130273997783661,0.00037536000000000004,0.152001953125,916,36013,9150,-0.0932205428252928,1731.4885026216507,1875968,2092.50439453125,941.16,684.0
0.04955057,0.2,52,0.01631774270281312,0.6945973038673401,0.0003726293333333334,0.040625,920,36170,9190,-0.03941273707896471,875.3374436378479,1884160,367.5915832519531,942.73,674.0
0.037789516,0.2,52,0.0052827022132987626,0.6943681836128235,0.0003698986666666667,0.06904296875,924,36327,9230,-0.08241689436254092,241.77212005853653,1892352,254.46875,940.53,650.0
0.13601997,0.2,52,0.0210975194175262,0.5398251414299011,0.0003671680000000001,0.0705078125,928,36483,9270,-0.06300565609708428,355.3681563615799,1900544,81.205078125,938.31,636.0
0.27805656,0.2,52,-0.009352904553816188,0.8264886736869812,0.0003644373333333333,0.113623046875,932,36640,9310,-0.08865926674916409,30.576582032442094,1908736,9.546745300292969,935.7,646.0
0.049326822,0.2,52,-0.00709171994967619,0.8357160538434982,0.00036170666666666664,0.11904296875,936,36796,9350,-0.15773412114940583,34.595293149352074,1916928,14.649625778198242,927.49,604.0
0.08646123,0.2,52,0.014431187579612014,0.5916171371936798,0.00035897599999999995,0.095556640625,940,36953,9390,-0.1154907418647781,216.372442689538,1925120,175.61111450195312,913.94,550.0
0.11989029,0.2,52,0.02903963512108021,0.6134542226791382,0.0003562453333333333,0.1322265625,944,37109,9430,-0.11613242768216878,518.8783553361893,1933312,216.39712524414062,837.3,512.0
0.59380805,0.2,52,0.06632314872113057,0.12253105640411377,0.00035351466666666667,0.203125,948,37267,9470,-0.10614427495165728,3561.807281255722,1941504,934.2297973632812,810.47,516.0
0.038732026,0.2,52,-0.00553921674254525,-0.7049752473831177,0.000350784,0.02734375,952,37424,9510,-0.033122736135464945,0.15799788917211116,1949696,0.016777344048023224,892.04,514.0
0.04653991,0.2,52,0.0054991442426398866,0.5686586499214172,0.00034805333333333334,0.071630859375,956,37581,9550,-0.09296147883287631,261.00617748498917,1957888,37.57448959350586,894.95,484.0
0.056386586,0.2,52,0.0012846034733229317,0.24203944206237793,0.00034532266666666665,0.092724609375,960,37739,9590,-0.08979619678575546,73.74309002235532,1966080,15.729598999023438,926.54,470.0
0.084747255,0.2,52,0.024263162187708076,0.6737521290779114,0.000342592,0.118212890625,964,37896,9630,-0.14727202004287393,185.40211167931557,1974272,60.026947021484375,965.46,444.0
0.015689049,0.2,52,-0.0008561936752812471,0.8381386995315552,0.0003398613333333334,0.050390625,968,38052,9670,-0.07363235045340843,23.865519565343856,1982464,14.381864547729492,968.1,394.0
0.058038086,0.2,52,0.0004482409713091329,0.10267072916030884,0.0003371306666666667,0.087890625,972,38210,9710,-0.10061873362064944,65.58714811950922,1990656,1.2311270236968994,994.16,388.0
0.09122744,0.2,52,0.030771779942733703,0.724072277545929,0.00033440000000000005,0.055908203125,976,38367,9750,-0.06344176363199949,140.0829241618514,1998848,11.939057350158691,1019.5,388.0
0.15271086,0.2,52,0.020857998191786464,0.008458614349365234,0.00033166933333333336,0.52744140625,980,38525,9790,-0.15556383066059426,1589.5097883716226,2007040,238.02529907226562,1066.26,424.0
0.10033493,0.2,52,0.03007530806426075,0.5495668053627014,0.0003289386666666667,0.095703125,984,38681,9830,-0.08793259409139864,353.2828297376633,2015232,47.29115295410156,1074.02,428.0
0.06193388,0.2,52,0.010638308994384716,0.6568962037563324,0.0003262080000000001,0.068701171875,988,38838,9870,-0.0730558055365691,2042.221336555481,2023424,235.34715270996094,1089.85,452.0
0.00045319778,0.2,52,-0.00045227119626360944,0.7805218994617462,0.0003234773333333333,0.000830078125,992,38996,9910,-0.004149011975181459,13.310654150694608,2031616,1.2478071451187134,1133.03,466.0
7.933704e-08,0.2,52,-6.529661113745533e-05,-1.616748332977295,0.00032074666666666665,0.0,996,39153,9950,-0.00022272222301182864,0.23483626469678712,2039808,0.006023826077580452,1136.49,464.0
0.044488773,0.2,52,0.022147206299268873,0.3882916569709778,0.00031801599999999996,0.0330078125,1000,39311,9990,-0.042861813944182356,10.008163432590663,2048000,2.764127731323242,1264.55,462.0
0.05451658,0.2,52,-0.002295191712619271,0.8301883786916733,0.0003152853333333333,0.082568359375,1004,39468,10030,-0.09099764333805069,30.924580299854277,2056192,6.860978603363037,1292.6,460.0
0.05681583,0.2,52,0.003923486487474292,0.7117590606212616,0.00031255466666666663,0.111474609375,1008,39625,10070,-0.09449881160398946,360.2312329888344,2064384,279.5830993652344,1312.37,478.0
0.22195396,0.2,52,-0.007340796042990405,0.5028939247131348,0.000309824,0.0712890625,1012,39782,10110,-0.06214935974567197,431.6440264463425,2072576,188.07992553710938,1216.53,450.0
0.17789903,0.2,52,0.024876226414198753,0.5669127702713013,0.00030709333333333336,0.11162109375,1016,39939,10150,-0.08478181048412807,1718.823612511158,2080768,534.6991577148438,1128.14,438.0
0.018425155,0.2,52,-0.00045979193091625346,0.9002976343035698,0.00030436266666666667,0.037451171875,1020,40095,10190,-0.06831878442899324,93.67006973028182,2088960,24.823833465576172,1116.35,414.0
0.091379955,0.2,52,0.004282391990273027,0.7339863181114197,0.00030163200000000003,0.0888671875,1024,40252,10230,-0.09629415782983415,224.8874264717102,2097152,75.0876235961914,1116.44,442.0
0.16477352,0.2,52,0.01920294431474758,0.6507481336593628,0.00029890133333333334,0.121923828125,1028,40409,10270,-0.10938305478775874,200.38264133930207,2105344,44.77151107788086,1082.71,468.0
0.1480712,0.2,52,0.016831339898635632,0.5210782587528229,0.0002961706666666667,0.092138671875,1032,40566,10310,-0.08307151859626175,381.24537615776063,2113536,82.1829833984375,1034.98,452.0
0.011577921,0.2,52,-0.0009050124870555009,0.918976791203022,0.00029344000000000006,0.00556640625,1036,40723,10350,-0.006244878470044313,47.61521969884634,2121728,5.639168739318848,1032.7,456.0
0.0,0.2,52,-1.889384293463081e-08,0.418612003326416,0.00029070933333333337,0.0,1040,40881,10390,-3.700813831200318e-16,11.22700973711908,2129920,0.8030462265014648,1124.17,466.0
0.0013725224,0.2,52,5.537060351343825e-05,0.6036534607410431,0.00028797866666666674,0.0076171875,1044,41038,10430,-0.01769363647210369,17.817816261947154,2138112,1.85581374168396,1184.03,466.0
0.46499634,0.2,52,0.034099440339196006,0.17280012369155884,0.00028524799999999994,0.12822265625,1048,41196,10470,-0.07919257742178161,3166.4009897112846,2146304,1348.5797119140625,1271.22,448.0
0.0054460387,0.2,52,-0.0005362352909287438,-0.8885498046875,0.0002825173333333333,0.0046875,1052,41353,10510,-0.016797677169415694,3.8286209903424604,2154496,0.17535874247550964,1330.06,448.0
0.020959139,0.2,52,-0.005399474355726852,0.6798621416091919,0.0002797866666666666,0.06201171875,1056,41510,10550,-0.06836696945538279,61.84147655367851,2162688,29.791656494140625,1374.02,442.0
0.06833671,0.2,52,0.022848535098455615,0.5323488116264343,0.00027705599999999997,0.025244140625,1060,41667,10590,-0.028264136772486383,739.2123408257961,2170880,55.68018341064453,1225.19,460.0
0.058333088,0.2,52,-0.001244801765642478,-0.038951992988586426,0.00027432533333333333,0.0396484375,1064,41825,10630,-0.03401569587385893,615.5605866521597,2179072,225.1404266357422,1246.21,472.0
0.003089847,0.2,52,-0.0038637780082353855,0.7591744363307953,0.00027159466666666664,0.012255859375,1068,41983,10670,-0.014763946579669044,16.8587013438344,2187264,4.874229431152344,1286.24,468.0
0.0,0.2,52,-1.9848812371492386e-08,-1.2859241962432861,0.000268864,0.0,1072,42141,10710,-7.595233994766068e-08,4.0681523736566305,2195456,1.1918504238128662,1341.22,460.0
0.04268095,0.2,52,0.0029564556418335995,0.632819801568985,0.0002661333333333333,0.073974609375,1076,42298,10750,-0.07402203809469939,83.76166888326406,2203648,25.069570541381836,1374.83,460.0
0.47715837,0.2,52,0.03802413709781831,0.21347755193710327,0.0002634026666666667,0.106103515625,1080,42456,10790,-0.05012304449774092,2897.7386924505236,2211840,2376.0927734375,1403.8,446.0
0.027847352,0.2,52,0.00045989282516529785,0.9057679250836372,0.00026067200000000004,0.039697265625,1084,42617,10830,-0.054869685709127224,17.085541563108563,2220032,2.1648082733154297,1433.38,446.0
0.018489935,0.2,52,-0.002401604933402268,0.961511604487896,0.00025794133333333335,0.070458984375,1088,42778,10870,-0.11899666819954291,6.280344441905617,2228224,1.8055216073989868,1478.43,434.0
0.07281092,0.2,52,0.025691033466137013,0.9678346626460552,0.0002552106666666667,0.07919921875,1092,42935,10910,-0.08023824624251574,5.569553985819221,2236416,1.2072627544403076,1475.03,426.0
0.0064871022,0.2,52,-0.005824883985042106,0.9883124688640237,0.00025248,0.03037109375,1096,43095,10950,-0.08629707590444013,1.8828450379893185,2244608,0.09809501469135284,1457.71,392.0
0.009767518,0.2,52,-0.011462509537523147,0.994057395029813,0.0002497493333333334,0.05380859375,1100,43254,10990,-0.11232327980687842,1.270872696256265,2252800,0.6351326704025269,1437.61,348.0
0.022204615,0.2,52,-0.007645216376113239,0.9979326264001429,0.00024701866666666675,0.059326171875,1104,43415,11030,-0.12950999763561413,0.457017133384943,2260992,0.05318494513630867,1351.63,312.0
0.012923863,0.2,52,-0.015157561193336732,0.9969244245439768,0.00024428799999999995,0.062353515625,1108,43574,11070,-0.13666269296081737,0.4453447837615386,2269184,0.056726451963186264,1076.02,286.0
0.010811216,0.2,52,-0.01410127777562593,0.9995020883507095,0.00024155733333333328,0.053955078125,1112,43733,11110,-0.12793065086589195,0.15000000478466974,2277376,-0.008084442466497421,1007.54,238.0
0.055877272,0.2,52,0.016345822744187898,0.8264405429363251,0.00023882666666666665,0.097265625,1116,43893,11150,-0.14594024585094303,79.3293901251629,2285568,37.837852478027344,846.33,222.0
0.01111226,0.2,52,0.00021646508103003725,0.9852683125063777,0.00023609599999999998,0.050146484375,1120,44053,11190,-0.0956125564116519,2.076927157281898,2293760,0.6738494038581848,825.09,212.0
0.040629584,0.2,52,0.02215205388783943,0.8659086376428604,0.00023336533333333332,0.060205078125,1124,44212,11230,-0.08092894259025343,42.116967549873515,2301952,1.4857953786849976,789.45,214.0
0.0014653644,0.2,52,-0.00309843419236131,-16.63035011291504,0.00023063466666666666,0.003662109375,1128,44373,11270,-0.009173670012387447,0.051249085930976435,2310144,0.005477149970829487,815.86,214.0
0.020847745,0.2,52,-0.010610384086612612,0.9807258564978838,0.000227904,0.0599609375,1132,44531,11310,-0.10380251269089058,2.5300694265635686,2318336,0.1471874862909317,855.14,208.0
0.01084856,0.2,52,-0.017043076746631414,0.9961933796294034,0.00022517333333333333,0.060595703125,1136,44695,11350,-0.13718020037049428,0.4727870496630203,2326528,0.08462511003017426,873.13,208.0
0.13104318,0.2,52,0.02737247284676414,0.6975207030773163,0.0002224426666666667,0.100146484375,1140,44854,11390,-0.14277524212375284,51.90187305514701,2334720,4.906503677368164,898.72,212.0
0.011555661,0.2,52,-0.0030464864816167393,0.9511913433670998,0.00021971200000000003,0.02783203125,1144,45014,11430,-0.06222169460379519,4.479069056687877,2342912,0.5359265208244324,923.79,216.0
1.3615146,0.2,52,0.1015770523052197,0.11935728788375854,0.00021698133333333336,0.242724609375,1148,45176,11470,-0.10426275911740959,4169.280876398087,2351104,268.1955261230469,938.42,244.0
0.026090013,0.2,52,0.011532031016758992,0.7931579053401947,0.0002142506666666667,0.051611328125,1152,45335,11510,-0.06712820999964605,235.48753182291983,2359296,110.71122741699219,939.57,252.0
0.6674892,0.2,52,0.057925012122723274,0.10845023393630981,0.00021152000000000003,0.161279296875,1156,45495,11550,-0.09056935828411952,4027.930750131607,2367488,597.708251953125,931.03,284.0
0.048570678,0.2,52,0.02569622038572561,0.6336773335933685,0.0002087893333333334,0.019189453125,1160,45656,11590,-0.011430642782707423,889.0988373309374,2375680,201.09634399414062,958.27,308.0
